"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,49,4,9
"pos",0.5,1,0.5,1,0.6666666666666666,"svm",0.8181818181818182,0.56,0.6964285714285714,2,1,0
"pos",1,1,1,1,1,"svm",1,1,1,8,2,1
"pos",1,1,1,1,1,"svm",1,1,1,12,3,2
"pos",1,1,1,1,1,"svm",1,1,1,12,3,3
"pos",1,1,1,1,1,"svm",1,1,1,12,3,4
"pos",1,1,1,1,1,"svm",1,1,1,12,3,5
"pos",1,1,1,1,1,"svm",1,1,1,12,3,6
"pos",1,1,1,1,1,"svm",1,1,1,12,3,7
"pos",1,1,1,1,1,"svm",1,1,1,12,3,8
"pos",1,1,1,1,1,"svm",1,1,1,12,3,9
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,22,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,23,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,27,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,28,4,3
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,33,5,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,43,6,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,45,7,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,46,8,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,47,9,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,47,9,9
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,21,1,0
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,22,2,1
