"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,61,5,8
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,61,5,9
"pos",1,1,1,1,1,"svm",1,1,1,21,1,0
"pos",1,1,1,1,1,"svm",1,1,1,21,1,1
"pos",1,1,1,1,1,"svm",1,1,1,21,1,2
"pos",1,1,1,1,1,"svm",1,1,1,21,1,3
"pos",1,1,1,1,1,"svm",1,1,1,21,1,4
"pos",1,1,1,1,1,"svm",1,1,1,21,1,5
"pos",1,1,1,1,1,"svm",1,1,1,21,1,6
"pos",1,1,1,1,1,"svm",1,1,1,21,1,7
"pos",1,1,1,1,1,"svm",1,1,1,21,1,8
"pos",1,1,1,1,1,"svm",1,1,1,21,1,9
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9938271604938271,2,1,0
"pos",1,1,1,1,1,"svm",1,1,1,23,2,1
"pos",1,1,1,1,1,"svm",1,1,1,24,3,2
"pos",1,1,1,1,1,"svm",1,1,1,24,3,3
"pos",1,1,1,1,1,"svm",1,1,1,24,3,4
"pos",1,1,1,1,1,"svm",1,1,1,24,3,5
"pos",1,1,1,1,1,"svm",1,1,1,24,3,6
"pos",1,1,1,1,1,"svm",1,1,1,24,3,7
"pos",1,1,1,1,1,"svm",1,1,1,24,3,8
"pos",1,1,1,1,1,"svm",1,1,1,24,3,9
"pos",1,1,1,1,1,"svm",1,1,1,20,1,0
"pos",1,1,1,1,1,"svm",1,1,1,25,2,1
"pos",1,1,1,1,1,"svm",1,1,1,28,3,2
"pos",1,1,1,1,1,"svm",1,1,1,30,4,3
"pos",1,1,1,1,1,"svm",1,1,1,31,5,4
"pos",1,1,1,1,1,"svm",1,1,1,31,5,5
"pos",1,1,1,1,1,"svm",1,1,1,31,5,6
"pos",1,1,1,1,1,"svm",1,1,1,31,5,7
"pos",1,1,1,1,1,"svm",1,1,1,31,5,8
"pos",1,1,1,1,1,"svm",1,1,1,31,5,9
"pos",1,1,1,1,1,"svm",1,1,1,15,1,0
"pos",1,1,1,1,1,"svm",1,1,1,27,2,1
"pos",1,1,1,1,1,"svm",1,1,1,28,3,2
"pos",1,1,1,1,1,"svm",1,1,1,29,4,3
"pos",1,1,1,1,1,"svm",1,1,1,30,5,4
"pos",1,1,1,1,1,"svm",1,1,1,31,6,5
"pos",1,1,1,1,1,"svm",1,1,1,31,6,6
"pos",1,1,1,1,1,"svm",1,1,1,31,6,7
"pos",1,1,1,1,1,"svm",1,1,1,31,6,8
"pos",1,1,1,1,1,"svm",1,1,1,31,6,9
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9382716049382717,5,1,0
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9814814814814815,60,2,1
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9814814814814815,61,3,2
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,76,4,3
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,4
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,5
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,6
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,7
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,8
"pos",0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8421052631578948,"svm",0.8888888888888888,0.7567567567567566,0.9660493827160495,77,5,9
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9691358024691358,18,1,0
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9660493827160495,24,2,1
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9907407407407407,29,3,2
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9938271604938272,50,4,3
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,0.9938271604938272,58,5,4
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,1,61,6,5
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,1,63,7,6
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,1,63,7,7
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,1,63,7,8
"pos",1,0.9,1,0.9444444444444444,0.9473684210526316,"svm",0.9629629629629629,0.9189189189189187,1,63,7,9
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,0.9938271604938271,42,1,0
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,52,2,1
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,67,3,2
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,75,4,3
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,78,5,4
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,80,6,5
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,80,6,6
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,80,6,7
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,80,6,8
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,80,6,9
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,0.9938271604938271,32,1,0
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,0.9938271604938271,35,2,1
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,0.9938271604938271,50,3,2
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,55,4,3
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,4
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,5
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,6
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,7
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,8
"pos",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,"svm",0.9259259259259259,0.8333333333333334,0.9938271604938272,56,5,9
"pos",0.8888888888888888,1,0.8888888888888888,1,0.9411764705882353,"svm",0.9629629629629629,0.9142857142857141,1,25,1,0
"pos",1,1,1,1,1,"svm",1,1,1,33,2,1
"pos",1,1,1,1,1,"svm",1,1,1,34,3,2
"pos",1,1,1,1,1,"svm",1,1,1,35,4,3
"pos",1,1,1,1,1,"svm",1,1,1,35,4,4
"pos",1,1,1,1,1,"svm",1,1,1,35,4,5
"pos",1,1,1,1,1,"svm",1,1,1,35,4,6
