"miRNA","gene","corr"
"hsa-miR-22-3p","FBXL7",-0.6023369033640799
"hsa-miR-22-3p","GPRASP2",-0.6150412974518432
"hsa-miR-22-3p","AKAP2",-0.6196782519669953
"hsa-miR-22-3p","LOC653653",-0.6440132883584622
"hsa-miR-22-3p","LRRK2",-0.6160386981362054
"hsa-miR-22-3p","PRKACB",-0.6170521988716843
"hsa-miR-22-3p","PRRT2",-0.6104167965597579
"hsa-miR-22-3p","ZRANB1",-0.6448093956181418
"hsa-miR-22-3p","ADCY5",-0.6237206975357155
"hsa-miR-22-3p","MID2",-0.6147429945736386
"hsa-miR-22-3p","FAM13B",-0.6258977315810261
"hsa-miR-22-3p","HLF",-0.617074399377673
"hsa-miR-22-3p","CRY2",-0.622470264755307
"hsa-miR-22-3p","SYNE1",-0.6374290211117289
"hsa-miR-22-3p","KANK1",-0.6135650592442933
"hsa-miR-22-3p","LRRTM1",-0.6068517896990369
"hsa-miR-22-3p","DDR2",-0.6037475740517244
"hsa-miR-22-3p","ASXL3",-0.6170683747401746
"hsa-miR-22-3p","DCHS1",-0.606615436555327
"hsa-miR-22-3p","MS4A2",-0.64092648783444
"hsa-miR-22-3p","ABI3BP",-0.605652385283388
"hsa-miR-22-3p","MEF2A",-0.6148814380222754
"hsa-miR-22-3p","DIXDC1",-0.6099059456924545
"hsa-miR-22-3p","NR3C2",-0.6079166782371143
"hsa-miR-22-3p","JMY",-0.6078179806784049
"hsa-miR-22-3p","RCAN2",-0.6077488661606704
"hsa-miR-22-3p","NLGN1",-0.6097622532292101
"hsa-miR-22-3p","ADAMTSL3",-0.6056239509306235
"hsa-miR-22-3p","AMOTL1",-0.6151929736485715
"hsa-miR-22-3p","ST8SIA1",-0.6273807704701104
"hsa-miR-22-3p","FZD7",-0.6054772622163526
"hsa-miR-22-3p","TMTC1",-0.6078427311309325
"hsa-miR-22-3p","C5orf41",-0.6348862148862441
"hsa-miR-22-3p","PCDHGA11",-0.6037884827850776
"hsa-miR-22-3p","RNF180",-0.6147910219544279
"hsa-miR-22-3p","MYOT",-0.6118408063284311
"hsa-miR-22-3p","LRCH1",-0.6061898606749334
"hsa-miR-22-3p","MECP2",-0.6471374845371686
"hsa-miR-22-3p","C10orf108",-0.6028904038721596
"hsa-miR-22-3p","RBM20",-0.6218808247790518
"hsa-miR-22-3p","KIAA2022",-0.6079595072487652
"hsa-miR-22-3p","NFIC",-0.6512480017112037
"hsa-miR-22-3p","PLP1",-0.6171829234702926
"hsa-miR-22-3p","TP53INP2",-0.6119542136660412
"hsa-miR-22-3p","PKD1",-0.6075969266165387
"hsa-miR-22-3p","GRM7",-0.6154708280398267
"hsa-miR-22-3p","KIF1B",-0.6240473325136238
"hsa-miR-22-3p","LRFN5",-0.6314026124958984
"hsa-miR-22-3p","RAI2",-0.6183309757285542
"hsa-miR-22-3p","PTBP2",-0.6142471618223897
"hsa-miR-22-3p","GNAL",-0.6209751630403826
"hsa-miR-22-3p","CDC42BPA",-0.6197638348852216
"hsa-miR-22-3p","NRXN1",-0.620164220187099
"hsa-miR-22-3p","CBX7",-0.6415513814417584
"hsa-miR-22-3p","MACF1",-0.6096921432752993
"hsa-miR-22-3p","SLIT2",-0.6050850628209109
"hsa-miR-22-3p","HERC1",-0.6623036995861651
"hsa-miR-22-3p","FYCO1",-0.6011015751567633
"hsa-miR-22-3p","NEGR1",-0.601394605414093
"hsa-miR-22-3p","FGF10",-0.6047305008266133
"hsa-miR-22-3p","TEAD1",-0.6002122586042289
"hsa-miR-22-3p","TOR1AIP1",-0.6390813764740397
"hsa-miR-22-3p","CHRM2",-0.612258098973246
"hsa-miR-22-3p","DENND5A",-0.6016043304814943
"hsa-miR-22-3p","STAT5B",-0.6397105367610433
"hsa-miR-22-3p","CDKL1",-0.6447399787079309
"hsa-miR-22-3p","PPP3CB",-0.6001742346328246
"hsa-miR-22-3p","SMOC2",-0.6081090923679621
"hsa-miR-22-3p","TNIK",-0.6152242130096632
"hsa-miR-22-3p","MYO9A",-0.6624669238821019
"hsa-miR-22-3p","PCDH9",-0.6127644923491264
"hsa-miR-22-3p","SDPR",-0.6113657624074444
"hsa-miR-22-3p","CC2D2A",-0.6061312787365148
"hsa-miR-22-3p","LOC399959",-0.6064690749292989
"hsa-miR-22-3p","ARHGEF9",-0.6327521301514141
"hsa-miR-22-3p","HDAC4",-0.6214553205728205
"hsa-miR-22-3p","MPDZ",-0.6020616104124303
"hsa-miR-22-3p","PRIMA1",-0.6943030591135719
"hsa-miR-22-3p","ARHGAP20",-0.6009017747918266
"hsa-miR-22-3p","ATP2B2",-0.6076503599805955
"hsa-miR-17-3p","Empty 0",
"hsa-miR-140-3p","Empty 0",
"hsa-miR-185-3p","Empty 0",
"hsa-miR-335-5p","Empty 0",
"hsa-miR-625-3p","Empty 0",
"hsa-miR-29a-3p","Empty 0",
"hsa-miR-126-3p","Empty 0",
"hsa-miR-502-3p","Empty 0",
"hsa-miR-339-3p","Empty 0",
"hsa-miR-128","Empty 0",
"hsa-miR-3677-3p","Empty 0",
"hsa-miR-143-3p","Empty 0",
"hsa-miR-542-3p","Empty 0",
"hsa-miR-423-5p","Empty 0",
"hsa-miR-766-3p","Empty 0",
"hsa-miR-452-5p","Empty 0",
"hsa-miR-345-5p","Empty 0",
"hsa-miR-93-3p","Empty 0",
"hsa-miR-151a-5p","C10orf72",-0.6035273028493358
"hsa-miR-151a-5p","GPR124",-0.6134425431050027
"hsa-miR-16-5p","NPR2",-0.625202524748761
"hsa-miR-16-5p","GHR",-0.6096395022215633
"hsa-miR-16-5p","POU6F1",-0.6039551730895354
"hsa-miR-16-5p","PRICKLE2",-0.6141808111106115
"hsa-miR-16-5p","ACOX2",-0.6183181139277975
"hsa-miR-16-5p","PRSS35",-0.60715208022326
"hsa-miR-16-5p","SGK269",-0.6151246229120886
"hsa-miR-16-5p","NFIX",-0.6000654558910575
"hsa-miR-16-5p","EID1",-0.6026628030014262
"hsa-miR-16-5p","HSPA12A",-0.622246005828642
"hsa-miR-16-5p","SSPN",-0.622002808051177
"hsa-miR-16-5p","FBXL7",-0.6174833015319744
"hsa-miR-16-5p","ZNF25",-0.608696720678539
"hsa-miR-16-5p","ZNF154",-0.6102532034485468
"hsa-miR-16-5p","PABPC5",-0.6056448761480195
"hsa-miR-16-5p","DCHS1",-0.6108839882235075
"hsa-miR-16-5p","NAP1L3",-0.61349290323162
"hsa-miR-16-5p","HEPH",-0.6301887196930872
"hsa-miR-16-5p","C10orf72",-0.6225323261074084
"hsa-miR-16-5p","STARD13",-0.6224384870769935
"hsa-miR-16-5p","KLHDC1",-0.6348046422044183
"hsa-miR-16-5p","RAI2",-0.6319228140904253
"hsa-miR-16-5p","ZFP2",-0.6292210017616857
"hsa-miR-16-5p","GAS7",-0.6240716351774377
"hsa-miR-16-5p","SMOC2",-0.6061593892768556
"hsa-miR-16-5p","LOC399959",-0.6022808105250039
"hsa-miR-16-5p","ZEB2",-0.6021962122777431
"hsa-miR-16-5p","ZBTB4",-0.6051440440141794
"hsa-miR-16-5p","GPR124",-0.6636813603673192
"hsa-miR-125a-5p","Empty 0",
"hsa-miR-374a-3p","Empty 0",
"hsa-miR-186-5p","SLC25A12",-0.6131102489431043
"hsa-miR-99b-3p","Empty 0",
"hsa-miR-429","Empty 0",
"hsa-miR-23a-3p","CELF2",-0.6014215617341888
"hsa-miR-23a-3p","GALNTL1",-0.6091997283677659
"hsa-miR-23a-3p","MEF2C",-0.6084324805455917
"hsa-miR-23a-3p","AQP1",-0.6222103375586767
"hsa-miR-23a-3p","ENTPD1",-0.6074334406046148
"hsa-miR-23a-3p","NFIB",-0.6210867242512511
"hsa-miR-23a-3p","HSPA12A",-0.6050396629527621
"hsa-miR-23a-3p","ITIH5",-0.602071054368324
"hsa-miR-23a-3p","CRTC3",-0.6055091489219844
"hsa-miR-23a-3p","ZNF25",-0.6153524342976024
"hsa-miR-23a-3p","APBB1",-0.6115827429936926
"hsa-miR-23a-3p","ZMYND11",-0.6033393055378324
"hsa-miR-23a-3p","PABPC5",-0.6252568333140696
"hsa-miR-23a-3p","DCHS1",-0.6097936532211571
"hsa-miR-23a-3p","JMY",-0.6124056654419208
"hsa-miR-23a-3p","TMEM170B",-0.6171804033484342
"hsa-miR-23a-3p","DISP1",-0.6247582270815072
"hsa-miR-23a-3p","GAS7",-0.6051366303906204
"hsa-miR-23a-3p","STAT5B",-0.624785049492389
"hsa-miR-23a-3p","SMOC2",-0.6227154734741425
"hsa-miR-23a-3p","PRIMA1",-0.6131226095988364
"hsa-miR-23a-3p","GPR124",-0.6087986771435985
"hsa-miR-106b-3p","Empty 0",
"hsa-miR-744-3p","Empty 0",
"hsa-miR-222-5p","Empty 0",
"hsa-miR-30a-3p","Empty 0",
"hsa-miR-16-2-3p","Empty 0",
"hsa-let-7f-5p","Empty 0",
"hsa-miR-598","Empty 0",
"hsa-miR-2355-5p","Empty 0",
"hsa-miR-29b-3p","GHR",-0.6063149824703767
"hsa-miR-29b-3p","SGK269",-0.6123392918956152
"hsa-miR-29b-3p","PJA2",-0.6058297641171728
"hsa-miR-29b-3p","NFIX",-0.6266053542040209
"hsa-miR-29b-3p","JMY",-0.6013014209975689
"hsa-miR-29b-3p","TOR1AIP1",-0.6111280174791675
"hsa-miR-29b-3p","PRIMA1",-0.6027393302718712
"hsa-miR-139-5p","Empty 0",
"hsa-miR-19a-3p","Empty 0",
"hsa-miR-200c-3p","CCDC80",-0.6043135498079836
"hsa-miR-335-3p","Empty 0",
"hsa-miR-203a","Empty 0",
"hsa-miR-331-3p","Empty 0",
"hsa-miR-320b","Empty 0",
"hsa-miR-576-5p","C10orf72",-0.606048581775151
"hsa-miR-576-5p","KLHDC1",-0.6037098990653993
"hsa-miR-576-5p","ZFP2",-0.6042439448411311
"hsa-miR-576-5p","PRIMA1",-0.6142701961852729
"hsa-miR-576-5p","GPR124",-0.6096136124273639
"hsa-miR-3127-5p","Empty 0",
"hsa-let-7d-3p","ENTPD1",-0.6557310652600827
"hsa-let-7d-3p","LRIG1",-0.6251927263766287
"hsa-let-7d-3p","HSPA12A",-0.610993167757698
"hsa-let-7d-3p","SSPN",-0.6045257833400104
"hsa-let-7d-3p","HEPH",-0.615803955386207
"hsa-let-7d-3p","SLC25A12",-0.623233421150916
"hsa-let-7d-3p","GPR124",-0.6045455203039358
"hsa-miR-30b-5p","Empty 0",
"hsa-let-7a-3p","NPR2",-0.622325993183028
"hsa-let-7a-3p","KCTD7",-0.6038250238828139
"hsa-let-7a-3p","PRICKLE2",-0.600120515486746
"hsa-let-7a-3p","ACOX2",-0.6006941461166114
"hsa-let-7a-3p","JAM3",-0.6097748382201355
"hsa-let-7a-3p","NOVA1",-0.6229596336762682
"hsa-let-7a-3p","EFHA2",-0.6111554576811556
"hsa-let-7a-3p","SGK269",-0.6439428622225997
"hsa-let-7a-3p","DMGDH",-0.6022051623629456
"hsa-let-7a-3p","PJA2",-0.6050031674125885
"hsa-let-7a-3p","FAT4",-0.6114069060367954
"hsa-let-7a-3p","DNAJC18",-0.6064937558903362
"hsa-let-7a-3p","NFIX",-0.6020943875564326
"hsa-let-7a-3p","TCEAL2",-0.6006669546216706
"hsa-let-7a-3p","HSPA12A",-0.6304866787075992
"hsa-let-7a-3p","SSPN",-0.6470207837516404
"hsa-let-7a-3p","SETBP1",-0.6064200109088295
"hsa-let-7a-3p","TACC1",-0.6066450526588997
"hsa-let-7a-3p","GPRASP1",-0.603867738979824
"hsa-let-7a-3p","RNF38",-0.6036555311082311
"hsa-let-7a-3p","EDNRA",-0.6290530963562184
"hsa-let-7a-3p","ADCY9",-0.6079138097234738
"hsa-let-7a-3p","FBXL7",-0.6026224077584551
"hsa-let-7a-3p","EPHA3",-0.6102415186876224
"hsa-let-7a-3p","ZNF25",-0.6104054140164781
"hsa-let-7a-3p","LOC653653",-0.6195429111124248
"hsa-let-7a-3p","PRRT2",-0.6051515801453848
"hsa-let-7a-3p","TUB",-0.6062404248300785
"hsa-let-7a-3p","DDR2",-0.6000317435899986
"hsa-let-7a-3p","DCHS1",-0.6195382014405174
"hsa-let-7a-3p","HEPH",-0.6330864738492292
"hsa-let-7a-3p","C10orf72",-0.6194234688222864
"hsa-let-7a-3p","CRTAP",-0.6287167536610864
"hsa-let-7a-3p","FOXF1",-0.6065019211898227
"hsa-let-7a-3p","TSPAN2",-0.6045661606086274
"hsa-let-7a-3p","TRPC1",-0.616752635351688
"hsa-let-7a-3p","FAM8A1",-0.6337855677675627
"hsa-let-7a-3p","KIAA2022",-0.6127638345070011
"hsa-let-7a-3p","PRDM6",-0.6029645049589086
"hsa-let-7a-3p","RUNX1T1",-0.6114131919723385
"hsa-let-7a-3p","SLIT2",-0.6001281762210199
"hsa-let-7a-3p","CDKL1",-0.6012144966199188
"hsa-let-7a-3p","EPHA7",-0.6004694511216928
"hsa-let-7a-3p","SMOC2",-0.633311944289295
"hsa-let-7a-3p","LOC399959",-0.6112337547490948
"hsa-let-7a-3p","ABCC9",-0.6004034597117334
"hsa-let-7a-3p","ZEB2",-0.605290477662166
"hsa-let-7a-3p","ARHGAP20",-0.6276962717698663
"hsa-let-7a-3p","GPR124",-0.6588638655666579
"hsa-let-7a-3p","RECK",-0.6139327074697712
"hsa-miR-146a-5p","Empty 0",
"hsa-miR-1287","Empty 0",
"hsa-miR-500a-3p","Empty 0",
"hsa-miR-181a-3p","Empty 0",
"hsa-miR-455-3p","Empty 0",
"hsa-miR-1976","GHR",-0.617730029752098
"hsa-miR-1976","ACOX2",-0.6197327056490312
"hsa-miR-1976","F8",-0.6330857753720709
"hsa-miR-1976","NFIX",-0.6216582818556732
"hsa-miR-1976","TCEAL2",-0.6103386169244671
"hsa-miR-1976","TNFSF12",-0.6021477285153597
"hsa-miR-1976","SSPN",-0.6246359222699805
"hsa-miR-1976","SEPT7",-0.6061737498718106
"hsa-miR-1976","SETD7",-0.6216123541429149
"hsa-miR-1976","ADCY9",-0.6088466416045616
"hsa-miR-1976","GPRASP2",-0.6235461808313327
"hsa-miR-1976","LRRK2",-0.6044260637669918
"hsa-miR-1976","ZRANB1",-0.6032801688834756
"hsa-miR-1976","BOC",-0.6282631761853958
"hsa-miR-1976","C4orf12",-0.6016212723869822
"hsa-miR-1976","PBX3",-0.6694366543749422
"hsa-miR-1976","JAZF1",-0.6081443620690332
"hsa-miR-1976","NAP1L3",-0.6247885618442813
"hsa-miR-1976","PDE5A",-0.6053858966306584
"hsa-miR-1976","HEPH",-0.6100038146182791
"hsa-miR-1976","CRTAP",-0.6295759894435871
"hsa-miR-1976","TRPC1",-0.606246232862351
"hsa-miR-1976","GEFT",-0.6005702096612524
"hsa-miR-1976","BNC2",-0.6241602814438448
"hsa-miR-1976","RAI2",-0.6003001912272058
"hsa-miR-1976","RUSC2",-0.6368202354224151
"hsa-miR-1976","SMOC2",-0.6007136210181795
"hsa-miR-1976","ZEB2",-0.6100768813009229
"hsa-miR-1976","LOC644538",-0.6256685709059613
"hsa-miR-1976","ZBTB4",-0.6163169708403959
"hsa-miR-1976","MITF",-0.6129450035665184
"hsa-miR-1976","PRIMA1",-0.618495841537715
"hsa-miR-1976","PCDH18",-0.6025160183032816
"hsa-miR-1976","GPR124",-0.6035555679056744
"hsa-let-7i-3p","Empty 0",
"hsa-miR-9-5p","Empty 0",
"hsa-miR-22-5p","SYNJ2BP",-0.6136268708692386
"hsa-miR-22-5p","NOVA1",-0.6042288127429375
"hsa-miR-22-5p","ZNF407",-0.6503489189693088
"hsa-miR-22-5p","PJA2",-0.603943641920971
"hsa-miR-22-5p","GRIK3",-0.6115276960895554
"hsa-miR-22-5p","MLL",-0.6360350236360611
"hsa-miR-22-5p","ARHGAP6",-0.6488715213383429
"hsa-miR-22-5p","CALCOCO1",-0.6174997345334325
"hsa-miR-22-5p","TNNI3K",-0.611047601817802
"hsa-miR-22-5p","MID2",-0.6112864385527894
"hsa-miR-22-5p","CRY2",-0.6067230730344338
"hsa-miR-22-5p","SYNE1",-0.6009393309748049
"hsa-miR-22-5p","JMY",-0.6379034341096095
"hsa-miR-22-5p","C5orf41",-0.6204560240013539
"hsa-miR-22-5p","ZNF280D",-0.6427728548547645
"hsa-miR-22-5p","RAI2",-0.6015109482225525
"hsa-miR-22-5p","HERC1",-0.6844001251087031
"hsa-miR-22-5p","TOR1AIP1",-0.6132919906947737
"hsa-miR-22-5p","MYO9A",-0.6019008955871629
"hsa-miR-22-5p","ZBTB4",-0.6341636839907356
"hsa-miR-22-5p","PRIMA1",-0.6282288817124723
"hsa-miR-22-5p","USP54",-0.605280592373856
"hsa-let-7d-5p","SLC25A12",-0.6211466633355647
"hsa-miR-423-3p","POU6F1",-0.6146642691590836
"hsa-miR-423-3p","NFIX",-0.603422116498444
"hsa-miR-423-3p","ADCY9",-0.603763371936038
"hsa-miR-423-3p","CCDC80",-0.6063629866728245
"hsa-miR-423-3p","LRRTM1",-0.6018626993253852
"hsa-miR-423-3p","PBX3",-0.6141389892382685
"hsa-miR-423-3p","HEPH",-0.6163976742116621
"hsa-miR-423-3p","C10orf72",-0.6088621338292044
"hsa-miR-423-3p","STARD13",-0.613149702566005
"hsa-miR-423-3p","GAS7",-0.6150316955301296
"hsa-miR-423-3p","SMOC2",-0.6049463197864295
"hsa-miR-423-3p","PRIMA1",-0.642598599598955
"hsa-miR-423-3p","GPR124",-0.6200679548208649
"hsa-miR-145-3p","Empty 0",
"hsa-miR-181b-5p","Empty 0",
"hsa-miR-200b-3p","Empty 0",
"hsa-miR-455-5p","Empty 0",
"hsa-let-7g-5p","PDZRN3",-0.6016650326605771
"hsa-let-7g-5p","TSPAN18",-0.605482861534872
"hsa-let-7g-5p","GHR",-0.6126841741697069
"hsa-let-7g-5p","CNNM1",-0.6041819491292539
"hsa-let-7g-5p","CELF2",-0.6138872614920045
"hsa-let-7g-5p","TECPR2",-0.6075836159536654
"hsa-let-7g-5p","PRICKLE2",-0.6080834903815013
"hsa-let-7g-5p","CDON",-0.6168871807112323
"hsa-let-7g-5p","ACOX2",-0.6284421263221205
"hsa-let-7g-5p","SGK269",-0.6102912313718312
"hsa-let-7g-5p","PJA2",-0.6245229163579553
"hsa-let-7g-5p","STRN3",-0.6516448747722581
"hsa-let-7g-5p","NFIX",-0.6566206184328061
"hsa-let-7g-5p","ARHGAP24",-0.629815475036776
"hsa-let-7g-5p","LRIG1",-0.6040705678799639
"hsa-let-7g-5p","HECTD2",-0.602611839796285
"hsa-let-7g-5p","HSPA12A",-0.6340479497058291
"hsa-let-7g-5p","SSPN",-0.6149983985441619
"hsa-let-7g-5p","SETBP1",-0.6203922956867515
"hsa-let-7g-5p","TACC2",-0.6210008615027478
"hsa-let-7g-5p","SEPT7",-0.6383489497068626
"hsa-let-7g-5p","ADCY9",-0.6729382056573456
"hsa-let-7g-5p","FBXL7",-0.608430550882595
"hsa-let-7g-5p","LOC653653",-0.6175285174752055
"hsa-let-7g-5p","PRKACB",-0.6056713810642356
"hsa-let-7g-5p","PLCL1",-0.6078609105360737
"hsa-let-7g-5p","NID1",-0.6052312941444
"hsa-let-7g-5p","DCHS1",-0.609156196535018
"hsa-let-7g-5p","ABI3BP",-0.6038733678466071
"hsa-let-7g-5p","MEF2A",-0.6091567526754985
"hsa-let-7g-5p","DCLK1",-0.6193985863286127
"hsa-let-7g-5p","JAZF1",-0.6134193552023421
"hsa-let-7g-5p","PDE5A",-0.6066836121952721
"hsa-let-7g-5p","HEPH",-0.6280944127832285
"hsa-let-7g-5p","ARHGAP1",-0.6068192770817202
"hsa-let-7g-5p","PNMA1",-0.6044021086545568
"hsa-let-7g-5p","C16orf45",-0.6002785859528929
"hsa-let-7g-5p","FAM69A",-0.6078605058016936
"hsa-let-7g-5p","LRCH1",-0.6058201214402845
"hsa-let-7g-5p","NFIC",-0.6016787282320457
"hsa-let-7g-5p","BNC2",-0.6137227202036355
"hsa-let-7g-5p","FAM190B",-0.6012982691851979
"hsa-let-7g-5p","STX2",-0.6218098806768623
"hsa-let-7g-5p","ERC1",-0.6017340038392609
"hsa-let-7g-5p","SLC25A12",-0.6569674100888264
"hsa-let-7g-5p","GAS7",-0.6327907140988319
"hsa-let-7g-5p","CDKL1",-0.6181623809178964
"hsa-let-7g-5p","SMOC2",-0.6033933737906492
"hsa-let-7g-5p","KATNAL1",-0.6194309230533425
"hsa-let-7g-5p","LOC399959",-0.6039184836548512
"hsa-let-7g-5p","ZEB2",-0.6233789011013039
"hsa-let-7g-5p","MITF",-0.6046373061075501
"hsa-let-7g-5p","PRIMA1",-0.6438504236285003
"hsa-let-7g-5p","GPR124",-0.6204733557401814
"hsa-miR-210","Empty 0",
"hsa-miR-25-3p","Empty 0",
"hsa-miR-214-5p","Empty 0",
"hsa-miR-142-3p","Empty 0",
"hsa-miR-744-5p","Empty 0",
"hsa-miR-30c-2-3p","Empty 0",
"hsa-miR-28-3p","Empty 0",
"hsa-miR-330-5p","Empty 0",
"hsa-miR-532-5p","Empty 0",
"hsa-miR-26b-5p","SGK269",-0.6015433920069914
"hsa-miR-26b-5p","NFIX",-0.602186954690652
"hsa-miR-328","Empty 0",
"hsa-miR-130a-3p","Empty 0",
"hsa-miR-130b-3p","Empty 0",
"hsa-miR-181c-3p","Empty 0",
"hsa-miR-20a-5p","Empty 0",
"hsa-let-7b-5p","ENTPD1",-0.6056973206914023
"hsa-let-7b-5p","TMEM170B",-0.606562075977473
"hsa-let-7b-5p","MPP2",-0.6033496469415142
"hsa-miR-378a-5p","Empty 0",
"hsa-miR-193a-3p","Empty 0",
"hsa-miR-146b-5p","Empty 0",
"hsa-miR-378a-3p","Empty 0",
"hsa-miR-1296","Empty 0",
"hsa-miR-629-5p","NPR2",-0.603603048084564
"hsa-miR-629-5p","SGK269",-0.6056079753353604
"hsa-miR-629-5p","ARHGAP6",-0.60607081551138
"hsa-miR-629-5p","C10orf72",-0.6261064765768093
"hsa-miR-629-5p","KLHDC1",-0.6293715784944401
"hsa-miR-629-5p","RAI2",-0.6032084381792678
"hsa-miR-629-5p","ZFP2",-0.6452374688200925
"hsa-miR-629-5p","SMOC2",-0.6041369167699774
"hsa-miR-629-5p","ZBTB4",-0.6221924974127647
"hsa-miR-629-5p","GPR124",-0.6439804328293698
"hsa-miR-98-5p","Empty 0",
"hsa-miR-1","Empty 0",
"hsa-miR-15b-5p","NPR2",-0.6232675628056467
"hsa-miR-15b-5p","CELF2",-0.6175782621885664
"hsa-miR-15b-5p","POU6F1",-0.6144540619686667
"hsa-miR-15b-5p","ACOX2",-0.6016769444699328
"hsa-miR-15b-5p","C5orf53",-0.6116333793174575
"hsa-miR-15b-5p","PRSS35",-0.6236961558126973
"hsa-miR-15b-5p","SGK269",-0.6104673622281847
"hsa-miR-15b-5p","NFIX",-0.612714877972364
"hsa-miR-15b-5p","ENTPD1",-0.606813117282076
"hsa-miR-15b-5p","SSPN",-0.656560999792524
"hsa-miR-15b-5p","TACC2",-0.6044752080451556
"hsa-miR-15b-5p","ZNF25",-0.6364216817757414
"hsa-miR-15b-5p","ZNF154",-0.6045226773430151
"hsa-miR-15b-5p","SH3BGRL",-0.6086166056038153
"hsa-miR-15b-5p","SYNE1",-0.6164218223365465
"hsa-miR-15b-5p","KCNJ8",-0.6035185448479519
"hsa-miR-15b-5p","DCHS1",-0.6056294067647193
"hsa-miR-15b-5p","NAP1L3",-0.6165476974834934
"hsa-miR-15b-5p","HEPH",-0.654129919406204
"hsa-miR-15b-5p","ARHGAP1",-0.6292648800399231
"hsa-miR-15b-5p","C10orf72",-0.6192132259569433
"hsa-miR-15b-5p","CRTAP",-0.6173989270883125
"hsa-miR-15b-5p","LRCH1",-0.6003180810980119
"hsa-miR-15b-5p","SYT11",-0.6172109426050557
"hsa-miR-15b-5p","KLHDC1",-0.6322877196071325
"hsa-miR-15b-5p","RAI2",-0.6199108474347409
"hsa-miR-15b-5p","MRGPRF",-0.6035735169006763
"hsa-miR-15b-5p","ZFP2",-0.6201096734254512
"hsa-miR-15b-5p","GAS7",-0.614761261841584
"hsa-miR-15b-5p","CDKL1",-0.6059762456020397
"hsa-miR-15b-5p","SMOC2",-0.6310837302688029
"hsa-miR-15b-5p","LOC399959",-0.6095706127093196
"hsa-miR-15b-5p","ZEB2",-0.6120173443050237
"hsa-miR-15b-5p","PRIMA1",-0.6102377407274744
"hsa-miR-15b-5p","GPR124",-0.6650794228742168
"hsa-miR-34a-5p","Empty 0",
"hsa-miR-133a","Empty 0",
"hsa-miR-107","Empty 0",
"hsa-miR-183-5p","CRTAP",-0.6011996720473536
"hsa-miR-196b-5p","Empty 0",
"hsa-miR-942","Empty 0",
"hsa-miR-100-5p","Empty 0",
"hsa-miR-708-5p","Empty 0",
"hsa-miR-501-3p","Empty 0",
"hsa-miR-200a-3p","Empty 0",
"hsa-miR-27b-5p","Empty 0",
"hsa-miR-450b-5p","Empty 0",
"hsa-miR-1180","Empty 0",
"hsa-miR-26b-3p","Empty 0",
"hsa-miR-21-5p","SYNJ2BP",-0.6676734338642955
"hsa-miR-21-5p","PARK2",-0.6170259873985852
"hsa-miR-21-5p","GTF2IRD2B",-0.6935558862244687
"hsa-miR-21-5p","NOVA1",-0.6357388421668501
"hsa-miR-21-5p","TSPYL2",-0.6031181246944775
"hsa-miR-21-5p","GRIK3",-0.677169658186665
"hsa-miR-21-5p","ITGA8",-0.6041074148836589
"hsa-miR-21-5p","RHOB",-0.6198451135313101
"hsa-miR-21-5p","MLL",-0.6484080753187299
"hsa-miR-21-5p","GNG7",-0.6018931323436308
"hsa-miR-21-5p","ARHGAP6",-0.6994409965883576
"hsa-miR-21-5p","C1QTNF7",-0.6052318447070112
"hsa-miR-21-5p","TACC2",-0.6483547360573334
"hsa-miR-21-5p","GPRASP2",-0.6246141868553445
"hsa-miR-21-5p","CALCOCO1",-0.611173715649059
"hsa-miR-21-5p","CMTM5",-0.6069714859744229
"hsa-miR-21-5p","ZRANB1",-0.6378871515764422
"hsa-miR-21-5p","ZNF154",-0.6055533057627029
"hsa-miR-21-5p","MID2",-0.6604868321337989
"hsa-miR-21-5p","INPP5A",-0.6692377091627821
"hsa-miR-21-5p","CRY2",-0.6766279172000885
"hsa-miR-21-5p","SYNE1",-0.6093019635619686
"hsa-miR-21-5p","KANK1",-0.6038937475751576
"hsa-miR-21-5p","ZMYND11",-0.6461507592795253
"hsa-miR-21-5p","C4orf12",-0.6105804743686339
"hsa-miR-21-5p","LRRTM1",-0.6175744296632633
"hsa-miR-21-5p","PELI2",-0.6202044326573077
"hsa-miR-21-5p","JMY",-0.608301493658395
"hsa-miR-21-5p","ASPA",-0.622395883329623
"hsa-miR-21-5p","PBX1",-0.6263773365083283
"hsa-miR-21-5p","MYOT",-0.6053712381735094
"hsa-miR-21-5p","ZNF280D",-0.6292321659812894
"hsa-miR-21-5p","C10orf108",-0.6213129483826437
"hsa-miR-21-5p","KLHDC1",-0.6489491957123683
"hsa-miR-21-5p","SMAD9",-0.6030918788857559
"hsa-miR-21-5p","PLP1",-0.6237855502749392
"hsa-miR-21-5p","GRM7",-0.6129736325733319
"hsa-miR-21-5p","RAI2",-0.6330484868861731
"hsa-miR-21-5p","NRXN1",-0.6248969638353844
"hsa-miR-21-5p","CBX7",-0.6243582437681414
"hsa-miR-21-5p","HERC1",-0.6569079207012207
"hsa-miR-21-5p","ZFP2",-0.6141418430941309
"hsa-miR-21-5p","TOR1AIP1",-0.6219463437249592
"hsa-miR-21-5p","ZBTB4",-0.6678948966879191
"hsa-miR-21-5p","CNST",-0.655235403607132
"hsa-miR-21-5p","PRIMA1",-0.6614665992597303
"hsa-miR-27a-5p","Empty 0",
"hsa-miR-151a-3p","Empty 0",
"hsa-miR-7-1-3p","Empty 0",
"hsa-miR-17-5p","Empty 0",
